17, 19, 26, 28
0, 2, 33, 37
21, 23, 35, 37
0, 2, 8, 10
4, 7, 27, 30
0, 3, 10, 12
0, 2, 8, 11
8, 10, 20, 23
0, 3, 6, 8
26, 28, 29, 32
0, 2, 20, 22
6, 9, 12, 16
15, 18, 27, 30
12, 16, 39, 41
5, 10, 46, 50
10, 13, 25, 27
0, 2, 17, 19
0, 3, 6, 8
7, 11, 43, 48
9, 12, 14, 16
19, 22, 27, 32
12, 18, 20, 25
0, 3, 7, 9
2, 6, 10, 14
8, 12, 15, 19
1, 3, 12, 14
16, 18, 23, 26
10, 13, 19, 21
27, 31, 36, 40
24, 26, 27, 29
1, 3, 10, 15
19, 22, 36, 38
44, 46, 48, 51
21, 23, 30, 33
0, 2, 12, 15
9, 11, 12, 15
7, 9, 22, 25
34, 37, 40, 43
1, 3, 10, 12
17, 19, 28, 31
0, 2, 6, 10
7, 10, 20, 22
5, 7, 11, 14
5, 8, 27, 30
1, 3, 19, 21
7, 9, 22, 25
0, 2, 7, 9
3, 6, 11, 14
4, 7, 15, 17
18, 22, 34, 37
1, 5, 21, 23
7, 9, 14, 17
29, 31, 42, 47
21, 23, 25, 27
20, 22, 23, 26
10, 12, 16, 18
12, 17, 19, 22
6, 9, 11, 13
4, 6, 14, 17
2, 4, 21, 23
0, 3, 6, 9
5, 7, 10, 12
7, 9, 27, 31
0, 2, 10, 12
36, 38, 58, 60
50, 54, 69, 71
36, 38, 44, 47
14, 18, 24, 27
36, 41, 43, 46
14, 16, 29, 32
13, 15, 17, 20
0, 3, 9, 11
3, 6, 12, 16
0, 2, 6, 9
1, 4, 5, 8
0, 3, 22, 24
0, 5, 20, 22
0, 2, 24, 26
6, 8, 15, 17
9, 12, 22, 25
0, 3, 21, 23
0, 2, 13, 15
3, 7, 10, 12
0, 4, 12, 15
0, 3, 23, 25
7, 10, 18, 20
2, 5, 28, 30
0, 5, 12, 14
3, 6, 9, 12
13, 16, 19, 21
38, 40, 59, 62
4, 7, 20, 22
7, 9, 23, 25
7, 11, 21, 23
47, 49, 51, 54
9, 11, 16, 19
0, 4, 21, 23
30, 33, 45, 48
2, 4, 11, 13
0, 7, 9, 11
8, 10, 11, 14
8, 11, 34, 39
13, 16, 23, 25
1, 6, 8, 10
16, 18, 25, 28
0, 2, 11, 13
4, 6, 18, 21
83, 88, 107, 110
0, 2, 7, 9
2, 5, 25, 27
14, 16, 19, 21
6, 8, 12, 16
0, 2, 6, 8
0, 2, 9, 11
10, 14, 18, 20
3, 6, 26, 29
8, 13, 15, 17
2, 4, 7, 9
9, 11, 29, 32
16, 21, 23, 25
7, 9, 30, 33
5, 7, 9, 11
15, 17, 23, 26
0, 2, 20, 25
0, 2, 11, 14
5, 8, 30, 33
9, 13, 15, 17
10, 14, 16, 19
2, 4, 9, 11
0, 3, 12, 15
2, 4, 25, 27
1, 6, 9, 12
0, 3, 6, 9
20, 22, 27, 30
2, 5, 11, 13
2, 4, 14, 18
4, 6, 14, 17
11, 16, 17, 19
13, 16, 21, 23
5, 9, 21, 25
0, 2, 6, 9
15, 17, 29, 32
8, 10, 18, 20
7, 9, 25, 28
3, 6, 24, 26
6, 11, 17, 19
8, 11, 16, 18
0, 4, 6, 8
10, 13, 54, 57
11, 14, 16, 19
11, 15, 17, 19
10, 14, 16, 18
2, 4, 11, 14
1, 5, 14, 18
7, 9, 10, 12
11, 13, 21, 24
7, 11, 18, 20
9, 12, 21, 24
12, 16, 20, 23
0, 2, 8, 10
9, 11, 15, 18
9, 11, 19, 22
0, 2, 6, 9
9, 13, 15, 17
4, 6, 16, 18
7, 10, 19, 22
2, 5, 19, 22
13, 16, 29, 31
0, 2, 14, 16
14, 17, 19, 21
0, 3, 21, 24
10, 16, 19, 22
8, 11, 43, 45
0, 3, 22, 25
18, 23, 42, 48
41, 43, 54, 58
8, 11, 15, 17
4, 6, 12, 14
21, 23, 28, 32
8, 11, 13, 15
0, 3, 14, 16
6, 8, 10, 12
7, 10, 13, 15
11, 13, 16, 18
12, 15, 22, 25
18, 21, 30, 32
1, 7, 9, 11
11, 13, 18, 21
13, 16, 20, 22
3, 6, 30, 34
7, 11, 14, 18
3, 6, 8, 11
4, 6, 15, 17
41, 43, 50, 53
0, 4, 25, 31
0, 3, 7, 9
21, 24, 29, 31
13, 15, 26, 30
1, 4, 12, 14
7, 9, 13, 15
8, 10, 18, 21
13, 16, 19, 24
12, 15, 23, 25
3, 5, 19, 21
0, 2, 17, 19
0, 2, 8, 10
12, 15, 18, 21
22, 24, 29, 32
1, 4, 18, 21
3, 7, 14, 16
0, 3, 12, 14
0, 2, 17, 19
0, 2, 21, 24
20, 24, 30, 32
10, 13, 20, 23
11, 13, 15, 19
10, 12, 15, 18
19, 23, 30, 32
2, 5, 8, 10
28, 30, 45, 48
9, 11, 25, 27
7, 9, 28, 30
0, 2, 13, 15
12, 14, 16, 20
27, 30, 34, 37
0, 2, 8, 13
12, 19, 21, 25
6, 12, 17, 20
1, 8, 18, 21
7, 9, 24, 27
6, 9, 13, 15
2, 5, 18, 21
0, 2, 16, 18
1, 4, 8, 10
5, 7, 19, 21
2, 5, 23, 25
17, 20, 22, 25
13, 16, 21, 24
15, 18, 25, 27
0, 3, 11, 13
5, 7, 8, 11
0, 3, 26, 28
3, 5, 9, 12
10, 15, 22, 25
26, 30, 49, 51
0, 4, 6, 9
7, 11, 15, 17
3, 6, 27, 29
0, 2, 26, 28
12, 14, 15, 19
4, 6, 7, 9
5, 8, 10, 12
4, 6, 17, 20
2, 4, 17, 19
27, 32, 34, 37
4, 6, 10, 13
7, 10, 12, 14
1, 4, 25, 28
23, 26, 31, 34
13, 16, 25, 27
1, 4, 11, 14
6, 9, 16, 23
28, 31, 32, 36
2, 4, 8, 10
7, 9, 11, 13
3, 6, 23, 25
4, 7, 8, 10
33, 37, 41, 47
7, 9, 28, 30
3, 6, 8, 11
6, 9, 21, 23
12, 15, 18, 21
25, 27, 28, 30
1, 4, 21, 23
9, 12, 20, 26
0, 2, 16, 18
0, 2, 19, 21
5, 7, 8, 10
16, 19, 30, 33
9, 12, 21, 23
2, 4, 10, 13
1, 3, 13, 15
22, 26, 27, 29
0, 3, 18, 20
1, 4, 15, 17
0, 4, 9, 11
9, 11, 68, 72
4, 6, 8, 11
0, 3, 11, 13
13, 16, 20, 22
37, 40, 55, 58
10, 12, 27, 30
11, 13, 14, 17
0, 2, 16, 20
0, 5, 20, 22
2, 4, 22, 25
2, 4, 8, 10
0, 2, 9, 12
0, 4, 26, 28
24, 29, 32, 34
0, 3, 11, 13
11, 14, 21, 25
3, 5, 9, 12
18, 22, 26, 28
13, 16, 22, 26
4, 6, 26, 29
20, 22, 29, 32
1, 3, 15, 19
11, 14, 16, 20
1, 4, 17, 19
6, 8, 52, 54
2, 4, 15, 17
2, 5, 8, 10
14, 16, 32, 35
5, 8, 9, 13
0, 3, 5, 8
9, 13, 17, 19
2, 7, 21, 25
0, 2, 6, 9
8, 15, 33, 35
9, 12, 16, 18
5, 9, 13, 15
4, 7, 9, 13
7, 11, 16, 20
18, 26, 28, 34
0, 3, 8, 11
0, 4, 14, 17
17, 19, 20, 23
7, 9, 22, 24
18, 22, 24, 26
4, 6, 16, 18
0, 2, 15, 17
7, 10, 13, 15
2, 5, 8, 10
32, 35, 54, 57
7, 9, 12, 14
20, 23, 30, 32
0, 3, 14, 17
2, 4, 6, 8
4, 8, 15, 18
12, 14, 20, 24
33, 35, 36, 39
3, 5, 8, 11
17, 19, 25, 27
6, 8, 21, 25
0, 4, 8, 12
1, 3, 24, 27
3, 5, 27, 30
7, 11, 13, 15
0, 4, 17, 19
2, 5, 16, 18
10, 12, 13, 15
0, 2, 5, 7
20, 22, 28, 30
17, 20, 31, 37
10, 12, 18, 20
33, 36, 39, 42
8, 12, 16, 18
0, 3, 10, 12
3, 6, 19, 21
4, 8, 17, 20
1, 3, 17, 19
27, 29, 47, 50
12, 14, 16, 19
2, 4, 8, 10
4, 6, 9, 13
24, 27, 34, 38
39, 41, 44, 46
8, 10, 14, 18
0, 4, 11, 13
8, 14, 20, 22
29, 32, 36, 39
23, 26, 30, 33
2, 5, 21, 23
5, 7, 9, 12
5, 8, 32, 35
4, 6, 8, 12
6, 9, 16, 19
10, 12, 17, 19
2, 4, 27, 30
7, 9, 16, 19
0, 2, 9, 11
9, 12, 13, 15
22, 25, 33, 35
6, 8, 13, 17
1, 4, 9, 11
1, 4, 15, 17
5, 9, 17, 21
27, 29, 50, 53
17, 19, 35, 37
6, 8, 15, 19
17, 21, 24, 26
27, 29, 31, 33
9, 11, 29, 31
0, 2, 6, 9
21, 25, 33, 37
20, 22, 25, 27
15, 19, 27, 29
0, 2, 8, 10
20, 22, 44, 47
4, 6, 17, 20
1, 7, 10, 12
11, 16, 18, 20
2, 4, 7, 9
31, 34, 41, 45
3, 5, 6, 9
0, 3, 39, 41
14, 16, 19, 23
1, 4, 11, 14
3, 7, 20, 22
6, 11, 18, 21
22, 25, 27, 29
5, 7, 21, 25
0, 4, 13, 15
6, 8, 16, 19
2, 4, 23, 25
2, 4, 19, 21
6, 9, 14, 17
0, 2, 11, 13
16, 19, 36, 38
2, 5, 11, 16
3, 7, 16, 18
13, 15, 21, 23
0, 3, 12, 14
10, 13, 23, 26
0, 4, 15, 17
4, 6, 15, 19
0, 2, 9, 12
0, 3, 6, 9
1, 3, 14, 17
9, 12, 21, 23
1, 4, 22, 25
1, 5, 33, 35
8, 10, 12, 15
21, 24, 26, 28
2, 5, 18, 20
1, 3, 10, 12
2, 5, 28, 32
1, 4, 14, 16
0, 5, 24, 27
23, 26, 41, 43
19, 21, 31, 34
15, 19, 20, 23
0, 3, 16, 18
14, 17, 23, 26
11, 13, 23, 26
10, 12, 26, 29
1, 8, 10, 12
13, 16, 21, 24
4, 7, 12, 14
8, 13, 18, 21
19, 22, 32, 35
2, 4, 10, 12
19, 23, 26, 28
12, 15, 17, 19
11, 15, 18, 21
2, 4, 6, 8
3, 6, 24, 26
3, 5, 18, 21
0, 2, 11, 13
4, 6, 10, 12
8, 10, 12, 14
6, 8, 13, 15
3, 6, 11, 13
7, 10, 14, 16
6, 10, 24, 26
3, 6, 22, 25
3, 5, 16, 18
9, 12, 19, 21
0, 4, 10, 13
0, 2, 21, 23
17, 19, 24, 28
3, 5, 22, 25
9, 11, 20, 22
5, 7, 16, 18
14, 19, 20, 23
5, 8, 10, 12
6, 9, 13, 16
0, 3, 12, 14
11, 15, 20, 22
0, 3, 8, 13
1, 3, 8, 10
2, 5, 6, 9
0, 2, 12, 14
7, 11, 18, 22
1, 5, 19, 21
4, 6, 14, 17
5, 8, 11, 14
11, 13, 26, 28
8, 11, 13, 17
1, 5, 22, 24
5, 8, 10, 13
20, 23, 30, 33
2, 4, 24, 26
5, 9, 11, 14
0, 4, 18, 20
7, 9, 28, 30
0, 2, 23, 27
35, 39, 44, 47
2, 5, 6, 8
5, 7, 27, 33
13, 15, 19, 22
1, 3, 7, 9
8, 11, 17, 19
2, 5, 9, 13
18, 22, 24, 26
0, 2, 3, 7
0, 2, 15, 17
3, 5, 6, 9
8, 10, 13, 16
31, 34, 51, 54
0, 2, 10, 14
9, 13, 17, 19
10, 13, 32, 34
0, 3, 15, 17
9, 12, 17, 19
8, 11, 16, 18
0, 3, 12, 14
6, 10, 14, 16
24, 27, 30, 32
9, 12, 13, 16
20, 22, 53, 55
2, 6, 15, 18
9, 12, 23, 25
0, 2, 8, 11
5, 8, 32, 34
28, 32, 36, 38
0, 2, 19, 21
0, 2, 14, 16
5, 9, 26, 29
0, 2, 5, 8
1, 4, 6, 8
9, 12, 16, 19
3, 5, 8, 10
63, 68, 70, 72
0, 4, 23, 25
4, 6, 10, 13
10, 13, 17, 19
6, 9, 20, 23
12, 15, 22, 24
17, 19, 23, 26
2, 5, 17, 21
4, 6, 9, 12
0, 2, 4, 7
4, 7, 19, 24
4, 6, 22, 27
8, 11, 27, 32
7, 9, 18, 23
0, 2, 6, 10
13, 15, 19, 22
17, 20, 28, 33
0, 2, 11, 13
7, 9, 10, 14
9, 11, 14, 17
5, 7, 11, 14
8, 11, 12, 14
8, 10, 22, 24
15, 17, 25, 27
8, 13, 16, 19
3, 6, 14, 16
12, 15, 18, 20
4, 6, 22, 24
9, 11, 13, 16
11, 13, 20, 26
0, 2, 8, 10
0, 2, 7, 9
8, 10, 14, 17
5, 9, 20, 22
2, 4, 6, 8
1, 5, 25, 27
10, 12, 13, 15
5, 7, 16, 21
10, 13, 28, 30
17, 19, 25, 31
0, 3, 9, 12
1, 3, 9, 11
0, 2, 9, 12
1, 4, 22, 26
12, 15, 22, 26
6, 9, 12, 15
0, 5, 27, 29
0, 5, 19, 22
1, 3, 12, 15
11, 14, 16, 18
13, 18, 47, 49
6, 8, 23, 25
22, 24, 26, 28
0, 4, 21, 27
9, 12, 16, 18
11, 14, 30, 33
6, 8, 13, 15
11, 14, 31, 33
0, 2, 16, 19
27, 30, 34, 36
4, 7, 14, 16
1, 3, 14, 17
1, 3, 7, 10
11, 14, 18, 20
6, 8, 19, 22
16, 18, 19, 22
6, 9, 16, 18
29, 32, 36, 40
30, 33, 44, 47
1, 6, 23, 25
11, 16, 18, 21
14, 16, 23, 26
7, 11, 19, 21
3, 6, 15, 17
15, 18, 33, 36
17, 19, 33, 38
4, 9, 25, 27
8, 10, 16, 19
15, 17, 22, 24
4, 6, 8, 11
46, 49, 63, 65
1, 4, 10, 12
0, 2, 12, 14
18, 20, 25, 30
10, 17, 33, 35
7, 10, 12, 14
5, 7, 10, 12
2, 5, 7, 9
17, 19, 20, 23
7, 9, 10, 12
0, 3, 21, 23
14, 16, 22, 24
0, 4, 30, 32
7, 9, 26, 29
12, 15, 28, 31
12, 17, 20, 22
3, 5, 15, 17
13, 18, 32, 36
0, 2, 9, 11
2, 5, 9, 11
14, 16, 31, 35
11, 13, 14, 17
1, 8, 21, 23
4, 6, 19, 24
2, 6, 9, 12
5, 7, 9, 11
0, 2, 11, 14
26, 28, 44, 47
2, 6, 18, 20
6, 8, 17, 21
17, 20, 22, 24
6, 8, 12, 14
6, 9, 26, 29
26, 29, 42, 44
29, 32, 34, 37
22, 25, 28, 33
0, 2, 24, 26
0, 2, 6, 10
1, 3, 5, 8
30, 34, 37, 39
0, 2, 9, 11
1, 3, 5, 8
23, 27, 30, 32
41, 44, 60, 62
1, 7, 20, 23
0, 2, 11, 13
8, 11, 15, 18
9, 11, 20, 24
17, 20, 24, 30
30, 32, 39, 41
0, 3, 19, 21
14, 19, 22, 24
3, 6, 25, 28
18, 21, 27, 29
2, 4, 18, 21
17, 19, 21, 25
8, 10, 16, 21
10, 14, 17, 19
7, 9, 16, 19
4, 7, 17, 21
0, 8, 18, 20
22, 24, 28, 30
5, 7, 22, 26
12, 19, 21, 23
2, 5, 8, 12
3, 6, 23, 26
12, 17, 35, 38
0, 3, 19, 22
16, 20, 21, 23
0, 2, 14, 16
0, 2, 13, 15
18, 21, 27, 29
14, 17, 40, 42
37, 40, 51, 54
7, 10, 16, 18
2, 4, 20, 22
6, 8, 11, 14
1, 3, 8, 12
20, 24, 26, 28
5, 8, 10, 13
0, 3, 10, 13
4, 6, 7, 10
9, 13, 16, 18
21, 25, 31, 33
9, 11, 14, 17
0, 2, 13, 15
0, 2, 7, 10
6, 8, 10, 12
13, 18, 20, 23
3, 5, 22, 25
4, 6, 18, 22
1, 3, 17, 19
30, 32, 35, 37
0, 4, 9, 11
7, 10, 18, 20
4, 10, 13, 15
27, 33, 62, 64
5, 7, 13, 16
1, 5, 22, 26
3, 5, 26, 28
8, 11, 12, 14
17, 19, 43, 46
3, 7, 9, 11
0, 2, 17, 20
0, 3, 14, 16
7, 11, 18, 20
4, 6, 12, 15
0, 3, 8, 10
17, 19, 20, 23
2, 4, 12, 15
15, 17, 30, 33
0, 3, 11, 14
41, 43, 53, 55
0, 2, 7, 10
13, 18, 20, 26
23, 26, 33, 36
15, 17, 23, 26
11, 14, 16, 19
9, 12, 16, 18
30, 34, 36, 38
9, 11, 22, 25
11, 17, 22, 24
15, 17, 19, 25
16, 18, 19, 22
1, 4, 6, 9
0, 2, 12, 14
15, 19, 25, 28
0, 2, 21, 23
0, 2, 4, 7
9, 11, 15, 17
1, 3, 4, 6
1, 3, 14, 17
10, 12, 23, 27
8, 10, 19, 21
1, 4, 8, 11
10, 14, 18, 20
2, 6, 10, 12
0, 2, 5, 7
0, 5, 29, 31
11, 13, 14, 16
7, 9, 21, 23
0, 3, 12, 15
5, 7, 11, 19
19, 22, 42, 45
6, 12, 19, 21
10, 14, 20, 22
11, 14, 20, 22
10, 13, 27, 30
2, 5, 11, 14
0, 5, 17, 19
0, 2, 19, 22
21, 24, 28, 30
14, 17, 21, 24
13, 15, 22, 24
1, 4, 12, 14
0, 2, 7, 9
1, 3, 9, 12
13, 16, 18, 21
0, 3, 14, 16
12, 14, 22, 25
40, 42, 44, 47
23, 25, 26, 29
20, 22, 30, 32
0, 2, 9, 11
2, 4, 5, 7
19, 22, 23, 26
5, 8, 13, 16
11, 13, 31, 33
1, 3, 13, 17
27, 30, 39, 41
4, 6, 25, 28
6, 9, 11, 16
9, 12, 17, 19
7, 9, 30, 32
3, 6, 11, 15
8, 10, 11, 15
10, 12, 27, 29
3, 6, 14, 17
6, 9, 20, 25
0, 2, 7, 10
8, 10, 21, 24
6, 8, 15, 17
19, 21, 22, 27
13, 15, 26, 30
0, 2, 25, 27
0, 4, 20, 26
4, 7, 23, 27
14, 16, 27, 30
0, 3, 15, 18
0, 3, 7, 9
0, 2, 13, 15
2, 4, 17, 19
0, 2, 11, 15
1, 3, 10, 12
10, 13, 26, 29
22, 27, 30, 36
8, 10, 17, 19
6, 8, 10, 14
10, 13, 17, 20
8, 10, 12, 15
0, 2, 16, 18
15, 18, 23, 26
1, 4, 15, 17
20, 22, 24, 27
14, 17, 41, 44
0, 5, 9, 11
1, 3, 11, 14
0, 2, 8, 11
0, 3, 34, 36
13, 16, 18, 20
14, 16, 17, 20
26, 29, 45, 47
2, 6, 21, 23
1, 3, 11, 13
13, 17, 19, 23
0, 2, 13, 15
5, 8, 36, 39
26, 29, 46, 49
22, 26, 28, 32
0, 3, 7, 9
9, 12, 26, 30
2, 7, 8, 11
0, 2, 8, 10
16, 19, 32, 34
7, 9, 14, 16
11, 13, 19, 21
5, 7, 27, 30
38, 41, 46, 48
2, 4, 9, 11
18, 20, 35, 39
3, 5, 9, 11
18, 21, 30, 32
5, 7, 8, 11
4, 6, 7, 11
27, 30, 39, 44
18, 20, 22, 25
1, 3, 24, 26
9, 11, 26, 28
0, 3, 14, 16
8, 10, 12, 15
0, 3, 19, 21
0, 3, 14, 16
13, 15, 16, 18
6, 9, 14, 17
22, 30, 33, 37
3, 6, 18, 20
6, 11, 25, 31
8, 14, 23, 25
19, 21, 24, 27
0, 3, 22, 24
18, 21, 28, 30
16, 18, 20, 22
12, 15, 18, 20
7, 12, 28, 30
0, 2, 8, 10
0, 3, 7, 10
13, 15, 22, 25
1, 4, 6, 8
4, 7, 19, 21
7, 9, 14, 17
28, 32, 41, 44
9, 11, 28, 31
3, 6, 18, 20
21, 24, 30, 32
15, 19, 26, 29
35, 38, 43, 45
22, 24, 30, 33
9, 12, 22, 24
3, 6, 9, 11
0, 3, 11, 13
9, 11, 17, 19
18, 25, 27, 29
1, 4, 9, 11
9, 11, 21, 24
5, 10, 18, 21
22, 24, 29, 33
6, 8, 12, 15
6, 8, 30, 32
0, 2, 28, 31
6, 8, 28, 33
19, 22, 29, 31
8, 12, 15, 18
12, 14, 33, 36
9, 11, 24, 27
10, 12, 24, 26
0, 4, 8, 10
15, 17, 18, 21
0, 4, 11, 13
0, 2, 23, 26
12, 14, 19, 21
0, 2, 5, 7
7, 10, 24, 26
0, 2, 5, 8
22, 24, 25, 27
0, 2, 20, 22
13, 15, 34, 37
6, 9, 15, 18
2, 5, 18, 21
17, 19, 20, 25
12, 14, 26, 29
8, 10, 13, 15
1, 3, 13, 15
13, 15, 20, 24
5, 9, 12, 14
2, 4, 6, 8
22, 25, 26, 29
11, 16, 24, 32
4, 6, 13, 16
8, 11, 19, 21
10, 13, 32, 37
0, 4, 16, 19
28, 30, 34, 40
10, 12, 26, 30
0, 3, 8, 11
4, 6, 8, 10
38, 41, 43, 45
3, 5, 15, 18
3, 5, 12, 15
10, 12, 21, 23
2, 6, 15, 17
7, 10, 16, 20
8, 11, 19, 22
0, 2, 7, 10
4, 9, 18, 20
13, 15, 16, 19
0, 2, 4, 7
4, 7, 8, 10
0, 2, 8, 10
12, 15, 17, 19
6, 9, 26, 28
0, 3, 7, 9
4, 6, 8, 11
13, 16, 19, 21
8, 14, 17, 19
4, 6, 8, 11
13, 16, 17, 19
22, 25, 27, 30
36, 40, 49, 56
0, 4, 7, 9
1, 4, 7, 11
49, 52, 71, 73
3, 7, 15, 17
1, 3, 5, 7
4, 6, 16, 20
31, 33, 39, 42
10, 12, 17, 21
1, 3, 7, 9
0, 3, 4, 6
23, 25, 27, 31
20, 24, 26, 28
12, 14, 24, 27
0, 3, 20, 23
16, 18, 26, 28
8, 13, 17, 19
9, 11, 13, 16
2, 5, 12, 17
16, 18, 22, 25
0, 3, 6, 8
16, 18, 24, 26
12, 15, 28, 30
21, 24, 26, 30
10, 13, 15, 18
5, 8, 10, 12
4, 8, 19, 21
10, 12, 19, 22
0, 2, 8, 11
0, 2, 9, 12
7, 13, 14, 16
0, 3, 20, 22
2, 6, 20, 22
0, 2, 16, 18
27, 31, 36, 38
7, 10, 20, 22
0, 3, 16, 18
18, 21, 27, 30
3, 7, 22, 25
0, 2, 25, 27
7, 9, 19, 22
17, 20, 22, 25
0, 2, 55, 57
9, 12, 14, 16
16, 19, 23, 28
0, 3, 14, 16
26, 29, 31, 34
19, 22, 35, 37
0, 3, 6, 8
22, 25, 28, 30
5, 7, 16, 18
32, 36, 45, 47
22, 24, 32, 36
1, 3, 22, 26
23, 25, 32, 34
20, 22, 32, 34
0, 3, 6, 8
1, 3, 9, 12
24, 27, 32, 35
8, 10, 15, 21
4, 7, 43, 45
4, 6, 16, 19
27, 30, 37, 39
0, 2, 7, 10
14, 17, 24, 27
12, 18, 19, 22
3, 7, 18, 20
0, 3, 7, 12
10, 13, 14, 16
8, 12, 17, 19
4, 7, 27, 29
3, 5, 24, 27
14, 17, 21, 24
2, 4, 20, 23
1, 3, 5, 8
0, 3, 26, 29
1, 3, 15, 17
27, 29, 31, 34
0, 2, 19, 22
2, 4, 24, 27
0, 2, 15, 17
0, 2, 6, 8
29, 33, 38, 41
22, 24, 28, 32
0, 2, 9, 12
23, 26, 27, 30
5, 8, 17, 19
0, 3, 13, 15
4, 6, 27, 29
0, 4, 17, 19
18, 21, 23, 27
3, 5, 7, 11
3, 5, 8, 11
3, 8, 16, 22
2, 4, 19, 21
10, 13, 14, 17
1, 3, 5, 8
12, 15, 32, 34
0, 2, 4, 7
6, 9, 15, 18
3, 5, 17, 20
28, 30, 42, 44
13, 16, 18, 21
0, 2, 7, 10
2, 4, 11, 13
3, 6, 10, 13
2, 5, 11, 13
7, 10, 12, 15
4, 6, 16, 18
0, 4, 15, 17
0, 2, 16, 19
0, 2, 8, 10
8, 11, 22, 25
24, 26, 31, 35
15, 17, 22, 26
8, 12, 16, 18
11, 13, 16, 19
18, 20, 23, 26
2, 7, 12, 15
8, 11, 15, 21
6, 8, 20, 22
0, 3, 5, 8
10, 12, 19, 21
0, 4, 8, 10
2, 5, 18, 24
2, 5, 10, 14
11, 18, 20, 23
23, 25, 31, 33
5, 7, 18, 21
0, 2, 9, 12
1, 3, 10, 15
18, 20, 23, 27
0, 3, 18, 20
18, 21, 22, 25
14, 17, 22, 25
10, 12, 19, 24
5, 8, 27, 32
13, 15, 29, 32
1, 3, 21, 23
1, 3, 15, 18
0, 2, 11, 14
1, 3, 13, 15
6, 8, 25, 28
22, 24, 30, 32
8, 12, 14, 16
8, 11, 13, 15
7, 12, 22, 25
0, 2, 18, 21
0, 2, 21, 24
0, 2, 9, 11
2, 7, 11, 16
6, 8, 12, 15
6, 9, 12, 14
11, 14, 22, 24
22, 28, 34, 36
3, 6, 25, 28
0, 2, 5, 7
13, 16, 26, 29
1, 4, 12, 14
37, 40, 42, 45
0, 2, 4, 7
11, 15, 19, 21
0, 2, 10, 13
3, 5, 22, 24
16, 20, 22, 24
0, 4, 11, 13
2, 4, 13, 16
18, 20, 36, 38
7, 9, 18, 20
47, 49, 55, 58
9, 13, 27, 30
2, 4, 10, 12
12, 15, 22, 25
0, 2, 16, 18
15, 17, 31, 33
3, 6, 8, 11
13, 16, 19, 22
3, 5, 27, 29
62, 65, 67, 69
1, 4, 8, 10
20, 22, 24, 27
0, 4, 19, 21
11, 13, 22, 25
30, 35, 39, 42
0, 2, 11, 13
3, 5, 7, 9
2, 4, 6, 10
0, 2, 3, 5
0, 2, 5, 10
8, 12, 14, 16
13, 15, 19, 22
0, 2, 7, 11
0, 4, 11, 13
44, 47, 49, 52
10, 13, 15, 18
12, 16, 26, 28
13, 16, 27, 30
0, 2, 24, 27
6, 8, 25, 29
20, 23, 27, 30
0, 3, 4, 6
5, 7, 12, 14
0, 2, 6, 8
12, 14, 24, 26
1, 3, 21, 25
5, 9, 22, 26
10, 12, 15, 17
1, 6, 15, 20
6, 9, 12, 14
56, 59, 74, 77
0, 3, 20, 23
4, 6, 28, 31
0, 3, 6, 10
8, 10, 22, 25
6, 8, 14, 17
0, 2, 7, 9
16, 18, 19, 22
5, 8, 10, 12
1, 3, 5, 7
0, 3, 11, 18
4, 7, 9, 12
14, 17, 23, 26
7, 11, 15, 17
15, 19, 23, 25
1, 4, 10, 12
1, 6, 18, 20
0, 3, 4, 8
2, 4, 7, 10
0, 2, 5, 7
5, 7, 12, 14
28, 30, 32, 34
0, 2, 12, 15
1, 3, 13, 15
9, 13, 23, 25
11, 14, 18, 21
4, 7, 16, 18
1, 3, 17, 19
0, 3, 18, 20
18, 23, 24, 27
0, 2, 12, 14
0, 2, 12, 14
2, 4, 14, 21
3, 7, 19, 21
9, 12, 15, 17
5, 7, 15, 17
22, 25, 33, 35
0, 3, 5, 7
12, 14, 19, 21
0, 2, 14, 16
9, 11, 16, 20
1, 3, 24, 28
9, 14, 18, 21
16, 18, 33, 36
7, 10, 18, 20
2, 5, 27, 29
3, 5, 17, 20
0, 2, 6, 8
29, 33, 49, 51
7, 10, 13, 16
2, 4, 11, 13
14, 17, 26, 28
14, 16, 17, 21
27, 30, 32, 34
2, 5, 19, 21
16, 18, 28, 31
0, 4, 14, 16
16, 18, 20, 22
1, 3, 11, 13
9, 12, 13, 15
0, 2, 5, 7
0, 3, 9, 12
1, 3, 18, 20
11, 14, 19, 21
0, 2, 4, 8
48, 51, 53, 55
0, 2, 17, 19
47, 50, 69, 71
21, 23, 27, 30
14, 17, 24, 26
2, 5, 20, 22
5, 7, 18, 22
13, 16, 20, 22
10, 13, 15, 17
0, 2, 21, 26
0, 3, 16, 18
0, 2, 8, 12
0, 3, 14, 16
1, 4, 18, 21
11, 14, 16, 20
0, 3, 15, 17
6, 8, 16, 19
83, 87, 89, 93
0, 2, 18, 20
22, 25, 31, 33
4, 6, 11, 13
0, 2, 18, 24
10, 13, 19, 21
6, 9, 16, 18
15, 18, 23, 26
3, 6, 18, 22
6, 8, 9, 13
14, 17, 25, 27
12, 14, 30, 32
2, 4, 5, 8
17, 19, 21, 24
19, 22, 24, 26
0, 2, 20, 22
51, 54, 56, 58
2, 5, 17, 19
1, 3, 11, 14
9, 12, 14, 17
24, 26, 28, 31
24, 26, 45, 48
51, 54, 57, 61
1, 3, 10, 12
6, 11, 34, 37
1, 5, 14, 16
4, 6, 8, 11
0, 2, 18, 20
9, 12, 18, 21
3, 5, 22, 24
